Die 0 0 2468100 2467200
Bin 2.19661e+06 123360 2.22129e+06 148032 0
Bin 2.22129e+06 123360 2.24597e+06 148032 0
Bin 2.24597e+06 123360 2.27065e+06 148032 0
Bin 2.27065e+06 123360 2.29533e+06 148032 0
Bin 2.29533e+06 123360 2.32001e+06 148032 0
Bin 2.32001e+06 123360 2.3447e+06 148032 0
Bin 2.3447e+06 123360 2.36938e+06 148032 0
Bin 2.36938e+06 123360 2.39406e+06 148032 0
Bin 2.39406e+06 123360 2.41874e+06 148032 0
Bin 2.41874e+06 123360 2.44342e+06 148032 0
Bin 2.44342e+06 123360 2.4681e+06 148032 0
Bin 0 148032 24681 172704 0
Bin 24681 148032 49362 172704 0
Bin 49362 148032 74043 172704 0
Bin 74043 148032 98724 172704 0
Bin 98724 148032 123405 172704 0
Bin 123405 148032 148086 172704 0
Bin 148086 148032 172767 172704 0
Bin 172767 148032 197448 172704 0
Bin 197448 148032 222129 172704 0
Bin 222129 148032 246810 172704 0
Bin 246810 148032 271491 172704 0
Bin 271491 148032 296172 172704 0
Bin 296172 148032 320853 172704 0
Bin 320853 148032 345534 172704 0
Bin 345534 148032 370215 172704 0
Bin 370215 148032 394896 172704 0
Bin 394896 148032 419577 172704 0
Bin 419577 148032 444258 172704 0
Bin 444258 148032 468939 172704 0
Bin 468939 148032 493620 172704 0
Bin 493620 148032 518301 172704 0
Bin 518301 148032 542982 172704 0
Bin 542982 148032 567663 172704 0
Bin 567663 148032 592344 172704 0
Bin 592344 148032 617025 172704 0
Bin 617025 148032 641706 172704 0
Bin 641706 148032 666387 172704 0
Bin 666387 148032 691068 172704 0
Bin 691068 148032 715749 172704 0
Bin 715749 148032 740430 172704 0
Bin 740430 148032 765111 172704 0
Bin 765111 148032 789792 172704 0
Bin 789792 148032 814473 172704 0
Bin 814473 148032 839154 172704 0
Bin 839154 148032 863835 172704 0
Bin 863835 148032 888516 172704 0
Bin 888516 148032 913197 172704 0
Bin 913197 148032 937878 172704 0
Bin 937878 148032 962559 172704 0
Bin 962559 148032 987240 172704 0
Bin 987240 148032 1.01192e+06 172704 0
Bin 1.01192e+06 148032 1.0366e+06 172704 0
Bin 1.0366e+06 148032 1.06128e+06 172704 0
Bin 1.06128e+06 148032 1.08596e+06 172704 0
Bin 1.08596e+06 148032 1.11064e+06 172704 0
Bin 1.11064e+06 148032 1.13533e+06 172704 0
Bin 1.13533e+06 148032 1.16001e+06 172704 0
Bin 1.16001e+06 148032 1.18469e+06 172704 0
Bin 1.18469e+06 148032 1.20937e+06 172704 0
Bin 1.20937e+06 148032 1.23405e+06 172704 0
Bin 1.23405e+06 148032 1.25873e+06 172704 0
Bin 1.25873e+06 148032 1.28341e+06 172704 0
Bin 1.28341e+06 148032 1.30809e+06 172704 0
Bin 1.30809e+06 148032 1.33277e+06 172704 0
Bin 1.33277e+06 148032 1.35746e+06 172704 0
Bin 1.35746e+06 148032 1.38214e+06 172704 0
Bin 1.38214e+06 148032 1.40682e+06 172704 0
Bin 1.40682e+06 148032 1.4315e+06 172704 0.0409773
Bin 1.4315e+06 148032 1.45618e+06 172704 0.0489571
Bin 1.45618e+06 148032 1.48086e+06 172704 0.208769
Bin 1.48086e+06 148032 1.50554e+06 172704 0.545556
Bin 1.50554e+06 148032 1.53022e+06 172704 0.317305
Bin 1.53022e+06 148032 1.5549e+06 172704 0.301094
Bin 1.5549e+06 148032 1.57958e+06 172704 0.157026
Bin 1.57958e+06 148032 1.60426e+06 172704 0
Bin 1.60426e+06 148032 1.62895e+06 172704 0
Bin 1.62895e+06 148032 1.65363e+06 172704 0
Bin 1.65363e+06 148032 1.67831e+06 172704 0
Bin 1.67831e+06 148032 1.70299e+06 172704 0
Bin 1.70299e+06 148032 1.72767e+06 172704 0
Bin 1.72767e+06 148032 1.75235e+06 172704 0
Bin 1.75235e+06 148032 1.77703e+06 172704 0
Bin 1.77703e+06 148032 1.80171e+06 172704 0
Bin 1.80171e+06 148032 1.82639e+06 172704 0
Bin 1.82639e+06 148032 1.85108e+06 172704 0
Bin 1.85108e+06 148032 1.87576e+06 172704 0
Bin 1.87576e+06 148032 1.90044e+06 172704 0
Bin 1.90044e+06 148032 1.92512e+06 172704 0
Bin 1.92512e+06 148032 1.9498e+06 172704 0
Bin 1.9498e+06 148032 1.97448e+06 172704 0
Bin 1.97448e+06 148032 1.99916e+06 172704 0
Bin 1.99916e+06 148032 2.02384e+06 172704 0
Bin 2.02384e+06 148032 2.04852e+06 172704 0
Bin 2.04852e+06 148032 2.0732e+06 172704 0
Bin 2.0732e+06 148032 2.09788e+06 172704 0
Bin 2.09788e+06 148032 2.12257e+06 172704 0
Bin 2.12257e+06 148032 2.14725e+06 172704 0
Bin 2.14725e+06 148032 2.17193e+06 172704 0
Bin 2.17193e+06 148032 2.19661e+06 172704 0
Bin 2.19661e+06 148032 2.22129e+06 172704 0
Bin 2.22129e+06 148032 2.24597e+06 172704 0
Bin 2.24597e+06 148032 2.27065e+06 172704 0
Bin 2.27065e+06 148032 2.29533e+06 172704 0
Bin 2.29533e+06 148032 2.32001e+06 172704 0
Bin 2.32001e+06 148032 2.3447e+06 172704 0
Bin 2.3447e+06 148032 2.36938e+06 172704 0
Bin 2.36938e+06 148032 2.39406e+06 172704 0
Bin 2.39406e+06 148032 2.41874e+06 172704 0
Bin 2.41874e+06 148032 2.44342e+06 172704 0
Bin 2.44342e+06 148032 2.4681e+06 172704 0
Bin 0 172704 24681 197376 0
Bin 24681 172704 49362 197376 0
Bin 49362 172704 74043 197376 0
Bin 74043 172704 98724 197376 0
Bin 98724 172704 123405 197376 0
Bin 123405 172704 148086 197376 0
Bin 148086 172704 172767 197376 0
Bin 172767 172704 197448 197376 0
Bin 197448 172704 222129 197376 0
Bin 222129 172704 246810 197376 0
Bin 246810 172704 271491 197376 0
Bin 271491 172704 296172 197376 0
Bin 296172 172704 320853 197376 0
Bin 320853 172704 345534 197376 0
Bin 345534 172704 370215 197376 0
Bin 370215 172704 394896 197376 0
Bin 394896 172704 419577 197376 0
Bin 419577 172704 444258 197376 0
Bin 444258 172704 468939 197376 0
Bin 468939 172704 493620 197376 0
Bin 493620 172704 518301 197376 0
Bin 518301 172704 542982 197376 0
Bin 542982 172704 567663 197376 0
Bin 567663 172704 592344 197376 0
Bin 592344 172704 617025 197376 0
Bin 617025 172704 641706 197376 0
Bin 641706 172704 666387 197376 0
Bin 666387 172704 691068 197376 0
Bin 691068 172704 715749 197376 0
Bin 715749 172704 740430 197376 0
Bin 740430 172704 765111 197376 0
Bin 765111 172704 789792 197376 0
Bin 789792 172704 814473 197376 0
Bin 814473 172704 839154 197376 0
Bin 839154 172704 863835 197376 0
Bin 863835 172704 888516 197376 0
Bin 888516 172704 913197 197376 0
Bin 913197 172704 937878 197376 0
Bin 937878 172704 962559 197376 0
Bin 962559 172704 987240 197376 0
Bin 987240 172704 1.01192e+06 197376 0
Bin 1.01192e+06 172704 1.0366e+06 197376 0
Bin 1.0366e+06 172704 1.06128e+06 197376 0
Bin 1.06128e+06 172704 1.08596e+06 197376 0
Bin 1.08596e+06 172704 1.11064e+06 197376 0
Bin 1.11064e+06 172704 1.13533e+06 197376 0
Bin 1.13533e+06 172704 1.16001e+06 197376 0
Bin 1.16001e+06 172704 1.18469e+06 197376 0
Bin 1.18469e+06 172704 1.20937e+06 197376 0
Bin 1.20937e+06 172704 1.23405e+06 197376 0
Bin 1.23405e+06 172704 1.25873e+06 197376 0
Bin 1.25873e+06 172704 1.28341e+06 197376 0
Bin 1.28341e+06 172704 1.30809e+06 197376 0
Bin 1.30809e+06 172704 1.33277e+06 197376 0
Bin 1.33277e+06 172704 1.35746e+06 197376 0
Bin 1.35746e+06 172704 1.38214e+06 197376 0.196799
Bin 1.38214e+06 172704 1.40682e+06 197376 0.309586
Bin 1.40682e+06 172704 1.4315e+06 197376 0.461022
Bin 1.4315e+06 172704 1.45618e+06 197376 0.553419
Bin 1.45618e+06 172704 1.48086e+06 197376 0.552484
Bin 1.48086e+06 172704 1.50554e+06 197376 0.568812
Bin 1.50554e+06 172704 1.53022e+06 197376 0.588942
Bin 1.53022e+06 172704 1.5549e+06 197376 0.577969
Bin 1.5549e+06 172704 1.57958e+06 197376 0.588753
Bin 1.57958e+06 172704 1.60426e+06 197376 0.261635
Bin 1.60426e+06 172704 1.62895e+06 197376 0.16656
Bin 1.62895e+06 172704 1.65363e+06 197376 0
Bin 1.65363e+06 172704 1.67831e+06 197376 0
Bin 1.67831e+06 172704 1.70299e+06 197376 0
Bin 1.70299e+06 172704 1.72767e+06 197376 0
Bin 1.72767e+06 172704 1.75235e+06 197376 0
Bin 1.75235e+06 172704 1.77703e+06 197376 0
Bin 1.77703e+06 172704 1.80171e+06 197376 0
Bin 1.80171e+06 172704 1.82639e+06 197376 0
Bin 1.82639e+06 172704 1.85108e+06 197376 0
Bin 1.85108e+06 172704 1.87576e+06 197376 0
Bin 1.87576e+06 172704 1.90044e+06 197376 0
Bin 1.90044e+06 172704 1.92512e+06 197376 0
Bin 1.92512e+06 172704 1.9498e+06 197376 0
Bin 1.9498e+06 172704 1.97448e+06 197376 0
Bin 1.97448e+06 172704 1.99916e+06 197376 0
Bin 1.99916e+06 172704 2.02384e+06 197376 0
Bin 2.02384e+06 172704 2.04852e+06 197376 0
Bin 2.04852e+06 172704 2.0732e+06 197376 0
Bin 2.0732e+06 172704 2.09788e+06 197376 0
Bin 2.09788e+06 172704 2.12257e+06 197376 0
Bin 2.12257e+06 172704 2.14725e+06 197376 0
Bin 2.14725e+06 172704 2.17193e+06 197376 0
Bin 2.17193e+06 172704 2.19661e+06 197376 0
Bin 2.19661e+06 172704 2.22129e+06 197376 0
Bin 2.22129e+06 172704 2.24597e+06 197376 0
Bin 2.24597e+06 172704 2.27065e+06 197376 0
Bin 2.27065e+06 172704 2.29533e+06 197376 0
Bin 2.29533e+06 172704 2.32001e+06 197376 0
Bin 2.32001e+06 172704 2.3447e+06 197376 0
Bin 2.3447e+06 172704 2.36938e+06 197376 0
Bin 2.36938e+06 172704 2.39406e+06 197376 0
Bin 2.39406e+06 172704 2.41874e+06 197376 0
Bin 2.41874e+06 172704 2.44342e+06 197376 0
Bin 2.44342e+06 172704 2.4681e+06 197376 0
Bin 0 197376 24681 222048 0
Bin 24681 197376 49362 222048 0
Bin 49362 197376 74043 222048 0
Bin 74043 197376 98724 222048 0
Bin 98724 197376 123405 222048 0
Bin 123405 197376 148086 222048 0
Bin 148086 197376 172767 222048 0
Bin 172767 197376 197448 222048 0
Bin 197448 197376 222129 222048 0
Bin 222129 197376 246810 222048 0
Bin 246810 197376 271491 222048 0
Bin 271491 197376 296172 222048 0
Bin 296172 197376 320853 222048 0
Bin 320853 197376 345534 222048 0
Bin 345534 197376 370215 222048 0
Bin 370215 197376 394896 222048 0
Bin 394896 197376 419577 222048 0
Bin 419577 197376 444258 222048 0
Bin 444258 197376 468939 222048 0
Bin 468939 197376 493620 222048 0
Bin 493620 197376 518301 222048 0
Bin 518301 197376 542982 222048 0
Bin 542982 197376 567663 222048 0
Bin 567663 197376 592344 222048 0
Bin 592344 197376 617025 222048 0
Bin 617025 197376 641706 222048 0
Bin 641706 197376 666387 222048 0
Bin 666387 197376 691068 222048 0
Bin 691068 197376 715749 222048 0
Bin 715749 197376 740430 222048 0
Bin 740430 197376 765111 222048 0
Bin 765111 197376 789792 222048 0
Bin 789792 197376 814473 222048 0
Bin 814473 197376 839154 222048 0
Bin 839154 197376 863835 222048 0
Bin 863835 197376 888516 222048 0
Bin 888516 197376 913197 222048 0
Bin 913197 197376 937878 222048 0
Bin 937878 197376 962559 222048 0
Bin 962559 197376 987240 222048 0
Bin 987240 197376 1.01192e+06 222048 0
Bin 1.01192e+06 197376 1.0366e+06 222048 0
Bin 1.0366e+06 197376 1.06128e+06 222048 0
Bin 1.06128e+06 197376 1.08596e+06 222048 0
Bin 1.08596e+06 197376 1.11064e+06 222048 0
Bin 1.11064e+06 197376 1.13533e+06 222048 0
Bin 1.13533e+06 197376 1.16001e+06 222048 0
Bin 1.16001e+06 197376 1.18469e+06 222048 0
Bin 1.18469e+06 197376 1.20937e+06 222048 0
Bin 1.20937e+06 197376 1.23405e+06 222048 0
Bin 1.23405e+06 197376 1.25873e+06 222048 0
Bin 1.25873e+06 197376 1.28341e+06 222048 0
Bin 1.28341e+06 197376 1.30809e+06 222048 0
Bin 1.30809e+06 197376 1.33277e+06 222048 0.0962968
Bin 1.33277e+06 197376 1.35746e+06 222048 0.305659
Bin 1.35746e+06 197376 1.38214e+06 222048 0.381593
Bin 1.38214e+06 197376 1.40682e+06 222048 0.728273
Bin 1.40682e+06 197376 1.4315e+06 222048 0.636596
Bin 1.4315e+06 197376 1.45618e+06 222048 0.62734
Bin 1.45618e+06 197376 1.48086e+06 222048 0.62707
Bin 1.48086e+06 197376 1.50554e+06 222048 0.630036
Bin 1.50554e+06 197376 1.53022e+06 222048 0.681976
Bin 1.53022e+06 197376 1.5549e+06 222048 0.629586
Bin 1.5549e+06 197376 1.57958e+06 222048 0.59986
Bin 1.57958e+06 197376 1.60426e+06 222048 0.601082
Bin 1.60426e+06 197376 1.62895e+06 222048 0.615694
Bin 1.62895e+06 197376 1.65363e+06 222048 0.493076
Bin 1.65363e+06 197376 1.67831e+06 222048 0.166336
Bin 1.67831e+06 197376 1.70299e+06 222048 0.15025
Bin 1.70299e+06 197376 1.72767e+06 222048 0
Bin 1.72767e+06 197376 1.75235e+06 222048 0
Bin 1.75235e+06 197376 1.77703e+06 222048 0
Bin 1.77703e+06 197376 1.80171e+06 222048 0
Bin 1.80171e+06 197376 1.82639e+06 222048 0
Bin 1.82639e+06 197376 1.85108e+06 222048 0
Bin 1.85108e+06 197376 1.87576e+06 222048 0
Bin 1.87576e+06 197376 1.90044e+06 222048 0
Bin 1.90044e+06 197376 1.92512e+06 222048 0
Bin 1.92512e+06 197376 1.9498e+06 222048 0
Bin 1.9498e+06 197376 1.97448e+06 222048 0
Bin 1.97448e+06 197376 1.99916e+06 222048 0
Bin 1.99916e+06 197376 2.02384e+06 222048 0
Bin 2.02384e+06 197376 2.04852e+06 222048 0
Bin 2.04852e+06 197376 2.0732e+06 222048 0
Bin 2.0732e+06 197376 2.09788e+06 222048 0
Bin 2.09788e+06 197376 2.12257e+06 222048 0
Bin 2.12257e+06 197376 2.14725e+06 222048 0
Bin 2.14725e+06 197376 2.17193e+06 222048 0
Bin 2.17193e+06 197376 2.19661e+06 222048 0
Bin 2.19661e+06 197376 2.22129e+06 222048 0
Bin 2.22129e+06 197376 2.24597e+06 222048 0
Bin 2.24597e+06 197376 2.27065e+06 222048 0
Bin 2.27065e+06 197376 2.29533e+06 222048 0
Bin 2.29533e+06 197376 2.32001e+06 222048 0
Bin 2.32001e+06 197376 2.3447e+06 222048 0
Bin 2.3447e+06 197376 2.36938e+06 222048 0
Bin 2.36938e+06 197376 2.39406e+06 222048 0
Bin 2.39406e+06 197376 2.41874e+06 222048 0
Bin 2.41874e+06 197376 2.44342e+06 222048 0
Bin 2.44342e+06 197376 2.4681e+06 222048 0
Bin 0 222048 24681 246720 0
Bin 24681 222048 49362 246720 0
Bin 49362 222048 74043 246720 0
Bin 74043 222048 98724 246720 0
Bin 98724 222048 123405 246720 0
Bin 123405 222048 148086 246720 0
Bin 148086 222048 172767 246720 0
Bin 172767 222048 197448 246720 0
Bin 197448 222048 222129 246720 0
Bin 222129 222048 246810 246720 0
Bin 246810 222048 271491 246720 0
Bin 271491 222048 296172 246720 0
Bin 296172 222048 320853 246720 0
Bin 320853 222048 345534 246720 0
Bin 345534 222048 370215 246720 0
Bin 370215 222048 394896 246720 0
Bin 394896 222048 419577 246720 0
Bin 419577 222048 444258 246720 0
Bin 444258 222048 468939 246720 0
Bin 468939 222048 493620 246720 0
Bin 493620 222048 518301 246720 0
Bin 518301 222048 542982 246720 0
Bin 542982 222048 567663 246720 0
Bin 567663 222048 592344 246720 0
Bin 592344 222048 617025 246720 0
Bin 617025 222048 641706 246720 0
Bin 641706 222048 666387 246720 0
Bin 666387 222048 691068 246720 0
Bin 691068 222048 715749 246720 0
Bin 715749 222048 740430 246720 0
Bin 740430 222048 765111 246720 0
Bin 765111 222048 789792 246720 0
Bin 789792 222048 814473 246720 0
Bin 814473 222048 839154 246720 0
Bin 839154 222048 863835 246720 0
Bin 863835 222048 888516 246720 0
Bin 888516 222048 913197 246720 0
Bin 913197 222048 937878 246720 0
Bin 937878 222048 962559 246720 0
Bin 962559 222048 987240 246720 0
Bin 987240 222048 1.01192e+06 246720 0
Bin 1.01192e+06 222048 1.0366e+06 246720 0
Bin 1.0366e+06 222048 1.06128e+06 246720 0
Bin 1.06128e+06 222048 1.08596e+06 246720 0
Bin 1.08596e+06 222048 1.11064e+06 246720 0
Bin 1.11064e+06 222048 1.13533e+06 246720 0
Bin 1.13533e+06 222048 1.16001e+06 246720 0
Bin 1.16001e+06 222048 1.18469e+06 246720 0
Bin 1.18469e+06 222048 1.20937e+06 246720 0
Bin 1.20937e+06 222048 1.23405e+06 246720 0
Bin 1.23405e+06 222048 1.25873e+06 246720 0
Bin 1.25873e+06 222048 1.28341e+06 246720 0
Bin 1.28341e+06 222048 1.30809e+06 246720 0.166515
Bin 1.30809e+06 222048 1.33277e+06 246720 0.55314
Bin 1.33277e+06 222048 1.35746e+06 246720 0.546014
Bin 1.35746e+06 222048 1.38214e+06 246720 0.343464
Bin 1.38214e+06 222048 1.40682e+06 246720 0.621544
Bin 1.40682e+06 222048 1.4315e+06 246720 0.581645
Bin 1.4315e+06 222048 1.45618e+06 246720 0.593956
Bin 1.45618e+06 222048 1.48086e+06 246720 0.60447
Bin 1.48086e+06 222048 1.50554e+06 246720 0.593147
Bin 1.50554e+06 222048 1.53022e+06 246720 0.666385
Bin 1.53022e+06 222048 1.5549e+06 246720 0.682965
Bin 1.5549e+06 222048 1.57958e+06 246720 0.480684
Bin 1.57958e+06 222048 1.60426e+06 246720 0.672675
Bin 1.60426e+06 222048 1.62895e+06 246720 0.456053
Bin 1.62895e+06 222048 1.65363e+06 246720 0.7322
Bin 1.65363e+06 222048 1.67831e+06 246720 0.456861
Bin 1.67831e+06 222048 1.70299e+06 246720 0.491369
Bin 1.70299e+06 222048 1.72767e+06 246720 0.173435
Bin 1.72767e+06 222048 1.75235e+06 246720 0
Bin 1.75235e+06 222048 1.77703e+06 246720 0
Bin 1.77703e+06 222048 1.80171e+06 246720 0
Bin 1.80171e+06 222048 1.82639e+06 246720 0
Bin 1.82639e+06 222048 1.85108e+06 246720 0
Bin 1.85108e+06 222048 1.87576e+06 246720 0
Bin 1.87576e+06 222048 1.90044e+06 246720 0
Bin 1.90044e+06 222048 1.92512e+06 246720 0
Bin 1.92512e+06 222048 1.9498e+06 246720 0
Bin 1.9498e+06 222048 1.97448e+06 246720 0
Bin 1.97448e+06 222048 1.99916e+06 246720 0
Bin 1.99916e+06 222048 2.02384e+06 246720 0
Bin 2.02384e+06 222048 2.04852e+06 246720 0
Bin 2.04852e+06 222048 2.0732e+06 246720 0
Bin 2.0732e+06 222048 2.09788e+06 246720 0
Bin 2.09788e+06 222048 2.12257e+06 246720 0
Bin 2.12257e+06 222048 2.14725e+06 246720 0
Bin 2.14725e+06 222048 2.17193e+06 246720 0
Bin 2.17193e+06 222048 2.19661e+06 246720 0
Bin 2.19661e+06 222048 2.22129e+06 246720 0
Bin 2.22129e+06 222048 2.24597e+06 246720 0
Bin 2.24597e+06 222048 2.27065e+06 246720 0
Bin 2.27065e+06 222048 2.29533e+06 246720 0
Bin 2.29533e+06 222048 2.32001e+06 246720 0
Bin 2.32001e+06 222048 2.3447e+06 246720 0
Bin 2.3447e+06 222048 2.36938e+06 246720 0
Bin 2.36938e+06 222048 2.39406e+06 246720 0
Bin 2.39406e+06 222048 2.41874e+06 246720 0
Bin 2.41874e+06 222048 2.44342e+06 246720 0
Bin 2.44342e+06 222048 2.4681e+06 246720 0
Bin 0 246720 24681 271392 0
Bin 24681 246720 49362 271392 0
Bin 49362 246720 74043 271392 0
Bin 74043 246720 98724 271392 0
Bin 98724 246720 123405 271392 0
Bin 123405 246720 148086 271392 0
Bin 148086 246720 172767 271392 0
Bin 172767 246720 197448 271392 0
Bin 197448 246720 222129 271392 0
Bin 222129 246720 246810 271392 0
Bin 246810 246720 271491 271392 0
Bin 271491 246720 296172 271392 0
Bin 296172 246720 320853 271392 0
Bin 320853 246720 345534 271392 0
Bin 345534 246720 370215 271392 0
Bin 370215 246720 394896 271392 0
Bin 394896 246720 419577 271392 0
Bin 419577 246720 444258 271392 0
Bin 444258 246720 468939 271392 0
Bin 468939 246720 493620 271392 0
Bin 493620 246720 518301 271392 0
Bin 518301 246720 542982 271392 0
Bin 542982 246720 567663 271392 0
Bin 567663 246720 592344 271392 0
Bin 592344 246720 617025 271392 0
Bin 617025 246720 641706 271392 0
Bin 641706 246720 666387 271392 0
Bin 666387 246720 691068 271392 0
Bin 691068 246720 715749 271392 0
Bin 715749 246720 740430 271392 0
Bin 740430 246720 765111 271392 0
Bin 765111 246720 789792 271392 0
Bin 789792 246720 814473 271392 0
Bin 814473 246720 839154 271392 0
Bin 839154 246720 863835 271392 0
Bin 863835 246720 888516 271392 0
Bin 888516 246720 913197 271392 0
Bin 913197 246720 937878 271392 0
Bin 937878 246720 962559 271392 0
Bin 962559 246720 987240 271392 0
Bin 987240 246720 1.01192e+06 271392 0
Bin 1.01192e+06 246720 1.0366e+06 271392 0
Bin 1.0366e+06 246720 1.06128e+06 271392 0
Bin 1.06128e+06 246720 1.08596e+06 271392 0
Bin 1.08596e+06 246720 1.11064e+06 271392 0
Bin 1.11064e+06 246720 1.13533e+06 271392 0
Bin 1.13533e+06 246720 1.16001e+06 271392 0
Bin 1.16001e+06 246720 1.18469e+06 271392 0
Bin 1.18469e+06 246720 1.20937e+06 271392 0
Bin 1.20937e+06 246720 1.23405e+06 271392 0.0573323
Bin 1.23405e+06 246720 1.25873e+06 271392 0.401057
Bin 1.25873e+06 246720 1.28341e+06 271392 0.500193
Bin 1.28341e+06 246720 1.30809e+06 271392 0.566054
Bin 1.30809e+06 246720 1.33277e+06 271392 0.623116
Bin 1.33277e+06 246720 1.35746e+06 271392 0.653984
Bin 1.35746e+06 246720 1.38214e+06 271392 0.612773
Bin 1.38214e+06 246720 1.40682e+06 271392 0.693578
Bin 1.40682e+06 246720 1.4315e+06 271392 0.661353
Bin 1.4315e+06 246720 1.45618e+06 271392 0.626711
Bin 1.45618e+06 246720 1.48086e+06 271392 0.598674
Bin 1.48086e+06 246720 1.50554e+06 271392 0.668766
Bin 1.50554e+06 246720 1.53022e+06 271392 0.596948
Bin 1.53022e+06 246720 1.5549e+06 271392 0.627043
Bin 1.5549e+06 246720 1.57958e+06 271392 0.710831
Bin 1.57958e+06 246720 1.60426e+06 271392 0.62796
Bin 1.60426e+06 246720 1.62895e+06 271392 0.654344
Bin 1.62895e+06 246720 1.65363e+06 271392 0.657471
Bin 1.65363e+06 246720 1.67831e+06 271392 0.491009
Bin 1.67831e+06 246720 1.70299e+06 271392 0.651899
Bin 1.70299e+06 246720 1.72767e+06 271392 0.579308
Bin 1.72767e+06 246720 1.75235e+06 271392 0.170919
Bin 1.75235e+06 246720 1.77703e+06 271392 0
Bin 1.77703e+06 246720 1.80171e+06 271392 0
Bin 1.80171e+06 246720 1.82639e+06 271392 0
Bin 1.82639e+06 246720 1.85108e+06 271392 0
Bin 1.85108e+06 246720 1.87576e+06 271392 0
Bin 1.87576e+06 246720 1.90044e+06 271392 0
Bin 1.90044e+06 246720 1.92512e+06 271392 0
Bin 1.92512e+06 246720 1.9498e+06 271392 0
Bin 1.9498e+06 246720 1.97448e+06 271392 0
Bin 1.97448e+06 246720 1.99916e+06 271392 0
Bin 1.99916e+06 246720 2.02384e+06 271392 0
Bin 2.02384e+06 246720 2.04852e+06 271392 0
Bin 2.04852e+06 246720 2.0732e+06 271392 0
Bin 2.0732e+06 246720 2.09788e+06 271392 0
Bin 2.09788e+06 246720 2.12257e+06 271392 0
Bin 2.12257e+06 246720 2.14725e+06 271392 0
Bin 2.14725e+06 246720 2.17193e+06 271392 0
Bin 2.17193e+06 246720 2.19661e+06 271392 0
Bin 2.19661e+06 246720 2.22129e+06 271392 0
Bin 2.22129e+06 246720 2.24597e+06 271392 0
Bin 2.24597e+06 246720 2.27065e+06 271392 0
Bin 2.27065e+06 246720 2.29533e+06 271392 0
Bin 2.29533e+06 246720 2.32001e+06 271392 0
Bin 2.32001e+06 246720 2.3447e+06 271392 0
Bin 2.3447e+06 246720 2.36938e+06 271392 0
Bin 2.36938e+06 246720 2.39406e+06 271392 0
Bin 2.39406e+06 246720 2.41874e+06 271392 0
Bin 2.41874e+06 246720 2.44342e+06 271392 0
Bin 2.44342e+06 246720 2.4681e+06 271392 0
Bin 0 271392 24681 296064 0
Bin 24681 271392 49362 296064 0
Bin 49362 271392 74043 296064 0
Bin 74043 271392 98724 296064 0
Bin 98724 271392 123405 296064 0
Bin 123405 271392 148086 296064 0
Bin 148086 271392 172767 296064 0
Bin 172767 271392 197448 296064 0
Bin 197448 271392 222129 296064 0
Bin 222129 271392 246810 296064 0
Bin 246810 271392 271491 296064 0
Bin 271491 271392 296172 296064 0
Bin 296172 271392 320853 296064 0
Bin 320853 271392 345534 296064 0
Bin 345534 271392 370215 296064 0
Bin 370215 271392 394896 296064 0
Bin 394896 271392 419577 296064 0
Bin 419577 271392 444258 296064 0
Bin 444258 271392 468939 296064 0
Bin 468939 271392 493620 296064 0
Bin 493620 271392 518301 296064 0
Bin 518301 271392 542982 296064 0
Bin 542982 271392 567663 296064 0
Bin 567663 271392 592344 296064 0
Bin 592344 271392 617025 296064 0
Bin 617025 271392 641706 296064 0
Bin 641706 271392 666387 296064 0
Bin 666387 271392 691068 296064 0
Bin 691068 271392 715749 296064 0
Bin 715749 271392 740430 296064 0
Bin 740430 271392 765111 296064 0
Bin 765111 271392 789792 296064 0
Bin 789792 271392 814473 296064 0
Bin 814473 271392 839154 296064 0
Bin 839154 271392 863835 296064 0
Bin 863835 271392 888516 296064 0
Bin 888516 271392 913197 296064 0
Bin 913197 271392 937878 296064 0
Bin 937878 271392 962559 296064 0
Bin 962559 271392 987240 296064 0
Bin 987240 271392 1.01192e+06 296064 0
Bin 1.01192e+06 271392 1.0366e+06 296064 0
Bin 1.0366e+06 271392 1.06128e+06 296064 0
Bin 1.06128e+06 271392 1.08596e+06 296064 0
Bin 1.08596e+06 271392 1.11064e+06 296064 0
Bin 1.11064e+06 271392 1.13533e+06 296064 0
Bin 1.13533e+06 271392 1.16001e+06 296064 0
Bin 1.16001e+06 271392 1.18469e+06 296064 0
Bin 1.18469e+06 271392 1.20937e+06 296064 0
Bin 1.20937e+06 271392 1.23405e+06 296064 0.554452
Bin 1.23405e+06 271392 1.25873e+06 296064 0.656779
Bin 1.25873e+06 271392 1.28341e+06 296064 0.558721
Bin 1.28341e+06 271392 1.30809e+06 296064 0.607516
Bin 1.30809e+06 271392 1.33277e+06 296064 0.544001
Bin 1.33277e+06 271392 1.35746e+06 296064 0.577062
Bin 1.35746e+06 271392 1.38214e+06 296064 0.553931
Bin 1.38214e+06 271392 1.40682e+06 296064 0.668901
